"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142"
"11",536.827,0,42197.9438285809,331.629619948313,6990.30079088741,27.773,69661.6939536344,32923.0258982509,141.155421537541,8.888,0,26308.298,12.6025257085165,147756.197915601,77.999,78.2048410411042,0,0,1342.00053376201,90784.2020478573,0,453.315354756823,0,0,0,685.716,143.279461372427,2118.08363944997,373536.842911467,17942.866332574,0,77.43670969381,22.5682245250393,2281.84053222172,1431.91844009064,15970.2445514801,1594.69861548741,87.8919148670524,4746.58519368988,148457.632782259,2.676,743.887916923931,6719.578,0,961.426442746116,228856.449398456,201.088,0,48407.5440195805,271.925892615476,2047.37568091728,42.2188062776043,50.29,0,247.015,0,7.33543909227603,3219.62094110682,393403.532029181,136757.608251076,26822.992,1991.90448667668,0,124325.808085776,14.8786214504398,347498.186483908,49623.2179574294,2101.07987368064,82245.4107260423,408648.281908891,322730.773922067,28.0305017202409,0,14.901,42802.0784856557,43.8934534835104,55.6679191323869,122712.338472469,1326.45302653316,654.383656194335,3910.10032917879,10393.7060551884,30391.1207895467,0,0,831.014540251873,82821.172918837,3542.77954590964,64.6692608402386,8718.5483614022,129904.173505981,0,0,3499.47180183238,25.947,42966.3622016594,319997.779919574,84337.5540336147,233.42,0,237.254835017908,358.681415475744,81611.2077860112,31561.8954221711,21.1155140848682,290895.760022242,463.856412892741,11849.3350917201,60.894,0,0,1957725.83731483,4674.087021642,462.563,92.052,260474.465348357,98.5517308000656,755.038003515185,390918.245038629,103027.321952672,16415.1019676707,0,0,0,1330.66674719793,50778.5445121962,86.326,27836.2571064085,158197.217372865,0,592.394948966618,37.965,19239.4826315608,297797.762649463,2170.58231888078,85.6668940891953,94113.4681717041,974887.82331336,2613.51941932334,143.384,234.865608330903,544.599259587899
"12",0,2664.53416339173,24449.244,941.399194658443,17306.1311128564,13765.584656156,660336.752924275,784855.381994734,9362.55039308049,0,33301.9913420817,0,30879.2973716842,1021222.26323725,180.653163201685,111.457113319208,0,2197.40364220495,26154.9088586783,151393.262247631,1431.98525620143,3331.19205799551,232.539580662829,503.097042258687,272.398230269911,0,3847.58989257807,83567.313855681,859183.582519691,54215.0653291426,0,0,14145.3957993065,7915.52513622622,4920.19944698982,486383.293619075,702124.345453741,7016.71728232955,13315.708255272,43661.7413652174,10216.7040348927,30155.5817921894,0,1853.5207717522,162115.515645522,2758769.83450819,0,1604.166,6083916.60886415,892.442828874504,53841.2842493896,833.792171012665,0,0,0,0,6135.16995481229,4607.88907439406,584058.127755488,72104.2558491881,0,204128.474386983,39054.480361984,1557128.32906969,1496.40262842702,1143863.58586044,28771.5505726534,45593.8806551832,9341.94755498161,283996.754780067,72117.9036302066,3072.13638875187,0,1717.58339692368,43960.6919012819,1539.39380844731,149.234408357104,217785.388487956,2899.97628341974,18928.8567793571,218.69221422386,6758.61102172463,264023.617210863,8964.91679008382,6683.25825860077,8640.772,42950.234458227,989.537658468199,23743.1815041575,38352.6574453413,1405083.7427999,2917.19792107013,0,2931.51274749796,9783.01915404828,274554.294779346,4162.73069408232,62882.8837816054,0,0,2628.03144247522,51963.2674811566,40302.3832058152,1309039.59588553,71987.35390355,56396.8432763911,32274.9411511396,901635.279253702,0,52.4597252194866,0,339658.517740225,13.0389221255568,59008.368,0,270693.627707309,298311.837245719,98309.854332921,76664.8638998421,2779588.39928078,41450.9946094765,4.9328014979024,0,0,485466.823558215,505469.501771152,0,2443.57758670102,60867.1521920668,0,269.872145297346,0,13581.998810582,716684.181782408,3845.0764547257,69734.4175189179,3553040.52047935,5801592.89477347,8608.22024016783,10889.945640621,1252.56396218439,246.742
"13",18769.1,401.8,1309.6708471714,31895.2564079233,8174.63438108551,37798.5761937545,16516.9766261598,23663.2607923312,123810.28265737,3,311.658399314383,88505.1,0,173254.152372177,415.8,1271.90015758756,0,45.8008683325762,13095.611686616,440895.083655241,2.1,19400.0120770298,3550.07962346424,0,0,299,8320.8,2936.34905916124,377569.186427827,51850.9410135654,0,1520.9,5153.77722195274,7387.23911690684,2410.07462585651,100582.970432493,13866.0565647734,599.934842757621,17706.2619960611,120373.756746634,20.8276473822734,100603.644260096,1428.6,1058.65623654415,22405.0323336483,85530.5282171256,105.202318753456,72004.3773498181,1123907.79026382,4388.09962464056,2626.43254971972,13207.8148448419,1999.8,181.8,107.4,0,458.653829010929,72525.9427989621,282003.552915839,172693.778157961,2583.1,11532.297848062,76614.2058051886,105677.028031653,0,18996.740551131,9586.86416440975,585630.11520453,2855.44928321743,43743.5507378616,5551.77229493839,126561.452656922,0,350146.807405164,17276.6903542223,1549.80649281318,184.783063239952,129172.64367479,1.8,17414.1588012885,880.199914403618,961.396904174344,4672.02339332234,132888.629088491,13843.1414429204,484.363264067862,60798.0571263151,276.037900864124,7634.0518214147,1134.08845327204,1112520.91276888,4136.38309725728,13.4,26729.0214801122,2018.03898574185,127355.976279336,3519.83421585604,70867.8075421089,2226.1,655.6,6036.69426177473,9170.83254576007,11189.9683482939,1102371.12243789,8119.42160649064,5810.71779090667,100601.00494869,12515996.6432368,0,202.8,0,7386.20243229744,11610.8817045373,153301.067478841,1269.2,21395.1724919028,58163.2716160129,13729.5041890245,11551.0233055639,33773.9180280592,28068.4422547324,0,0,41,33736.2274795316,31481.7110157275,34712,1430.91018124596,53137.1004823862,0,5501.00113938473,41.9,2962.72641472692,147255.156396012,850.747433478882,3377758.02275685,2384494.85627544,247127.744282506,22498.3764629987,144664.428638421,278.072716403993,18969.2066081813
"14",71715.9139999999,37552.2642644595,997902.839886153,571162.288717526,442850.108227415,49656.1282122025,1728039.67348144,3273938.90066377,84337.8389501677,3422.699,107729.711144212,203418.228,223511.430453459,0,2741.41056983681,102336.661508574,234.004,38925.1033061588,90874.4993673047,2118409.20460816,5385.15869450642,813700.542290986,108500.162917735,33981.8142598238,38144.5052759005,65180.721,207824.729846423,432300.19312297,8987679.23771491,308659.37505058,4645.633,455455.988,87880.1018084761,552501.68405468,254874.701184236,3082962.49286582,3143162.3047526,101476.456316206,126745.723441981,1373476.38524414,33168.3657337375,317032.429103683,183898.343,11299.5381850522,1739896.41730071,47189864.6821712,30832.0630278127,85733.6694346774,51385724.5717967,603553.571178711,2035781.97496197,228256.314177332,269278.643,6285.14,8515.409,20181.173,24802.6841180711,2287049.30418222,6832518.0853,716176.734585101,201102.987,1986302.7910272,4190770.21537398,20632903.0545605,37641.5041571911,3138321.48338159,243453.839571864,176335.641554264,169219.154470359,1487720.53695822,241086.007190943,17917.9200831745,21962.542,308136.005791774,431830.637572241,66791.1667153093,19883.9229892551,710017.083526309,14668.0114183598,124033.971703577,171217.097037509,93010.1672494659,1407429.8433835,46479.8182963545,10361.3910781425,16418.0921708757,774995.901290104,37992.4011347305,51938.4234147023,23964.9807682525,50198899.0893198,18853.263449264,64104.282,3162986.804404,140926.434429769,1489135.26091477,237525.458286514,511991.072008889,134232.45,12312.841,30865.7787214755,209588.604166222,543425.653374747,7052707.29918778,2338093.07318667,404145.491380449,2073428.73204673,4236071.54551678,59456.676,147.465992588666,2059.27,1656513.95732741,435077.699081684,349000.023002354,45262.688,1487853.64776146,1132863.71738494,656295.300300459,1094053.83875722,9714498.96658023,96386.8488073279,3528.29985911605,344.278,27764.553,7659970.7070026,5868362.24513971,6340.05,95984.8496779639,1283341.6491891,553.639,1086655.25738036,42793.911,345140.085203675,4440927.47978625,62407.8970150021,630843.909868572,33078228.8090199,15633731.6383504,123321.779613889,53661.2715965265,84017.4696067696,18094.4633792311
"15",0,0,162.486,0,0,0,1205.80739581941,364.539846165529,127.163236106205,27.809,1787.1802828566,0,3.3,1543.06812824584,0,24.3668435442321,0,0,0,339.698799560371,0,610.72145766718,0,0,0,0,130.186503264037,52.992964473892,2293.57583588293,153.696634910981,0,0,173.865714399558,0,736.387,345.682603988892,35.2272576998517,462.526755281592,5.44,956.06266458018,5460.00704957859,34.9159994048373,0,3.66098217316166,134.930998303136,9842.80944201169,0,57.047,6588.14737690438,6.613,491.025,13129.7010394428,0,0,1238.679,594.491,8421.83266911615,740.064,1763.29731271489,3615.40687651552,0,14757.5249647912,1184.6844014486,28261.7623041508,16072.8698326366,7160.04070117919,0,1.18,157.293,1159.24594199391,0,0,0,4.143,41.3214542602735,0,0,39.932,0,0,0,910.181100053504,2470.58304255054,0,0,3.93101083184927,12.7619608368956,192.252866527067,4698.02759215628,0,9509.63996490219,181.397,0,5.558,60.081,643.702374762624,0,733.608896367785,3786.526,0,0,49.519,599.380117581937,2255.37389425349,13407.3166095422,0,4278.27142392638,6.044,0,0,0,117.018091305315,0,105.065,0,1190.01290091229,94.498236817715,1119.52818093574,287.29,18693.6767802994,293.617153130832,499.838074790726,166.18,13.989,57.9834822978712,3623.14252146995,0,12.2269491844,3475.84468198756,0,0,7533.508,92.8725346851661,1149.19031834694,1.051,861.194852224168,72978.5126571597,82790.8039769248,19.146,0,814.118,0
"16",0,0,36.134,863.514173987306,0,39.4952396803412,26.8986741338062,8.26160061603792,0,0,0,91386.875,22461.2004627885,9250.18828592535,0,0,0,1.91510932580538,0,23.5452833677727,3.38,106.495459153055,4036.39776384054,7.732,0,0,2091.20378746029,5.584,109990.50019241,5.746,0,72.5596606004002,110.245,0,10.3384214764242,22.385,22182.028,0,0,22769.9265510937,3.92,0,37.92,0,480.008,6075.85730383164,6.199,0,2181.162055168,4179.78986879916,0,2.867,1601.238,53.339,0,0,0,0,213594.472063967,12186.3785684031,0,15.8530064106132,1419.09,6390.94541411693,0,555.594361489064,28.7316786588221,1.979,1060.477,29761.0672085307,8.2079580170218,0,0,0,70840.5603753942,491.492,1292.71,9682.18158248941,0,76843.5604829777,488.765442141635,9.427,132.291420579903,0,3211.4674118309,0,2879.06258886318,46.5677896703296,601.452066883273,1422.88624744956,12944.9753937534,0,28229.528,64808.6236759755,0,39.0931311842456,6.129,3515.60232102565,0,0,0,0,21.971,82.0598490679177,1249.27668113798,0,14.137,58.7919165762774,1.69,0,0,0,1789.23516960241,0,463.397,4616.95324124885,0,104719.354506805,9444.48484906006,3261.5127566182,28.5717245122361,0,0,0,11.3837227348868,8284.51169940042,0,19.9313841975859,5195.39238128128,0,12171.8867330134,0,558.514335081263,22541.0568026928,29.908,5074.78493123421,887.634071043678,36853.3236532244,5.113,0,877.185241713954,0
"17",0,0,0,220.133805705167,0,0,901.964472666963,134.434916122461,0,0,19.8876768677712,0,0,42.997,0,0,0,0,0,242.364141338209,0,0,0,0,0,0,0,0,214.922274748156,0,0,0,0,0,0,2.44008967643078,0,26.093,0,13.527806444082,10.8779246531059,0,0,0,0,2857.10785012848,0,0,4757.34234833677,0,2.13,0,0,0,0,0,0,0,170882.417027053,0,0,0,0,3873.24536619152,0,1268.4976798046,0,0,26.4004329895836,5.329,0,0,0,0,0,0,0,232.280478916377,0,5.88721228533666,0,0,123.796061034368,0,0,0,0,8.778,5.973,7371.69243589448,4.815,2.356,0,4.503,366.540994859334,0,1.737,56.4002994086343,0,0,0,32.652,0,382.229260150872,0,14.853,0,0,0,0,0,0,0,43.678,0,953.088863202449,0,511.854718583104,117.469,1181.03607888655,0,3.42119098130505,0,0,6.65,22.528,0,0,55.9801195631806,0,0,0,0,712.385341238876,0,0,6.24297583888085,1109.61965800141,0,0,11.753,0
"18",319.105,0,45.204,1.166,1272270.10114021,5.96447813407118,149201.629596632,12583.8482727651,67.964,105.867,109.337345545948,207.645,396.832458326493,262739.127202478,11.5106738350634,0,0,0,427.543000669132,1448819.29022196,9.97060879985849,159.535749197025,0,0,0,0,203.957,115195.06369473,466058.346007837,488484.808949601,0,0,1628.51797286312,223.473085687127,0,1424.63170620172,9705.68381329228,3569.29091519326,81580.2141128782,762.972511581961,1794.95510102712,128.1491560425,20.859,0,31818.6752760034,78191.6929796416,0,0,94905.9249588127,82.0150390922188,378.194142043226,1114.81483454109,0,0,0,0,293.58279799981,3.617,574189.493215893,285.981268664637,0,1157.00919541455,2537.49595647145,44783.3172616341,3.499,586803.368119401,91.6043495448555,603.297339619036,0,612925.78951208,392.522665823428,0,0,16.3923029660584,423.290448975763,699.213176161428,0,5861.54527853982,0,0,0,132.937461655756,25935.6217163546,19.4749040013865,88.4767399139096,38.351,249.094483834687,0,3600.03083951773,0,169170.126867424,503.668740330367,0,71.1326368534414,88.7066131481677,1697.52347650547,45.5270216772575,100.886773172447,7262.512,0,57899.0067560769,330132.462771215,475.323721789724,10355.5734458829,1727.06550289807,173.520084039745,105.743777987421,10765.0312447428,0,0,0,668.557849500407,0,468.169,0,33084.6656068805,1497.34085347128,713.170862986735,767.356394234556,140810.911983568,0,0,0,10.752,1876.71463873278,18765.9496043515,0,0,2546.36691317347,0,0,43.625,130.687482164392,71259.6018104526,0,427.472210553628,51390.7393461816,676424.737227272,10128.6294809295,0,56.291,0
"19",18140.507,22936.3235285683,6328.7387099244,347.917,654.599829866889,262.608776808878,5453.14838315953,554513.478652644,830.825428657823,0,202.235174770882,1346.212,3368.36417315473,81070.6836767714,0,37.7407590703215,0,37.724,0,3635.06924615131,0,46439.9425874067,115.346520158055,1.0108493209019,0,0,412.854680024112,2959.88000458123,43360.909359315,710.476122589287,0,3.768,66.071704330624,770365.56707649,6328.81210449303,100140.03502046,11938.0978782979,156.525,214.137557220451,21097.3079329378,66.7991754654561,2073.15267178461,194.12,0,7943.894812584,154810.825534118,12.0711987756345,436.685805097331,906364.757370641,116.23,13215.4132670478,2.22405423598404,29.92,0,0,0,33.1555207281196,172153.27497073,8416.82543900491,4941.82799094991,1936.342,1457.28610286814,2385.20537367865,818070.254533586,0,7794.52402531001,737.161653990207,623.746750717883,278.241641770973,22087.6037776566,2435.03985188716,140.678642637862,0,1976.29730738953,5735.81456667011,97.04,2.9546048533756,1604.32339852757,0,0,63.3574485022112,10.5512796469088,20277.2826665659,2766.78483691972,113.23345013265,201325.081951191,11432.1158172879,1.291,16.3885300773242,52.968329561275,152346.31456138,320.636,0,815.246759623564,80150.275712968,21536.0808966504,594.96793312959,276.234934125383,30.689,0,1.694,2011.57213906734,1633.55277896819,94648.7279342177,2874.54576494068,1951.17228493234,94176.3078466452,104307.675396507,515.624,0,3.536,35792.7675783934,443.06087008725,694748.108089503,0,3196.53263918423,95336.4223966662,579543.988636322,3876.83769541928,76685.664044654,546.337997902937,2.195,0,395.486,58621.871198853,129679.865186007,0,567.635657123681,3313.40601129662,0,58.6999379421364,0,434.732276587445,270824.55013027,40.299,12631.2545378432,53121.2966087141,89467.4582938182,479.442914328334,4.18906757186333,0,45.7374380890978
"20",2505.432,32184.5070799544,1223310.91914756,687263.345979656,17765907.1038827,56980.9805791089,529383.462505011,292731.343552053,144778.412694322,255587.582,386710.760269873,1600070.323,60845.9920333282,3244169.83810454,7852.05544750679,139717.913192136,157.316630147217,1521011.98735595,102205.217250278,0,1061.4313913231,116805.772458209,25625.1463573175,1325.18327822244,24088.0207340736,6210.973,95285.8982556331,5352940.32638367,47838261.9025074,2472863.19250576,2649.479,38370.7624954763,307221.991816246,64605.8413137044,59604.2432790575,207431.762940263,340558.263906563,636419.353355088,860498.157216834,2775212.26830367,153152.250596763,127640.735400855,23095.235,1799.23199352254,561846.998569345,2707427.16820047,92607.7685335594,100123.343869513,5897023.0395989,230527.20304526,111090.805295542,305989.022576022,55933.14,3721.794,33495.127,67873.764,128130.580317744,272807.059023769,4884947.25080935,1828661.85385668,771195.62,351990.903781434,432373.356369199,3673617.60710803,110320.807344543,5640924.90193136,272020.702315272,96918.4896899517,252144.594619457,3252259.85278119,252694.815417857,1144.99809923767,1559.926,15269.9574082153,287713.800668291,63234.3956810506,1425.96265624775,2592873.83630951,16429.7593223441,68054.0133481798,101717.267561377,74054.0655589914,4707257.36015424,7408.92808026011,6945.81380816615,15221.6676531425,648473.041378328,33382.258875962,206544.920562866,16567.6415612032,8016335.17991901,127921.505013032,788.993,762437.285482304,42145.1649561248,926747.575206603,708862.227259813,994782.708198878,613483.872,3061.592,2644347.06897767,2314300.2369253,494202.912347508,1038784.93039279,1510097.60097921,442744.355446917,314505.674804949,2993418.72836368,761.411,5281.96763937299,1811.626,2928896.37120416,140784.994392712,117800.042674484,41606.989,2602114.91496588,65283.1918391464,405103.962650337,1607264.57482696,4021371.98072141,94381.8771402493,448313.304023328,1506.397,33494.431,505061.310187616,1191900.87986152,4777.079,34982.7749242848,1875661.04775137,10690.736,99336.7799514094,205029.307,415582.750124299,2051773.57781677,33244.5426299031,179158.663725769,2990242.36725761,27213346.0866595,2415403.29863267,298205.089575336,101373.014084253,7802.54948580047
"21",0,0,3.401,15.8723547104614,0,0,210222.295697485,304.893583888637,0,0,41.6492036312504,31.648,11.2023652471215,2398.807,0,0,0,0,0,181.215561526143,0,0,0,0,0,335.482,36.6252518616498,19.123,328732.001531755,18.875,0,0,0,0,9.689,33.784,260.318961311451,59.6126745026043,6.52782368042186,664.524954012027,0,0,0,233.821,11.29,3489.59223682521,0,0,2195.63558834851,66.6433935527475,0,0,0,0,0,0,18.42,61.029,590478.986209778,14808.91443702,0,46.4152308316117,7,1619.47353890659,0,1551835.41943245,27.638,1.28616647368793,10.835,584596.295840256,124.040586052519,0,0,0,26.69,0,0,629390.155171838,0,0,0,15.3433862384231,54.0638956453252,0,0,121.052685355127,0,36.6618362618664,199.62350708511,120.094,798.370249195523,0,0,257.940539891156,0,3028.00718174206,36.9618318610035,135.119079422603,0,2249.477,0,11.1013493751417,43532.3778040459,467.11410108246,0,169.784,32.2885842998181,12.953,0,0,0,536.380098190073,37.9734367076325,14.791,0,388700.491308166,0,62.2602566151316,325.867,129.021735785043,9.61689418170969,0,0,0,623.590842316635,125304.460031372,0,0,549985.429806037,0,0,0,0,256.750130970992,0,22.405,16388.1538796141,23949.0282898642,0,0,3398.1809777111,0
"22",1040.91,88204.8362108025,156652.629037162,2107.86363160684,42721.4910705696,49627.0355562898,53031.8119193535,610852.675492864,31099.6144382818,45370.997,5061.87114570121,16303.835,45840.0154051476,1376272.67749347,1090.12562615304,1647.83871877757,1.869,1704.02621940006,84886.44526294,48015.7076831769,704.849675617831,0,1207.42634554314,2545.72631300467,107.216181763817,1341.399,4737.11333656501,10960.9993598646,938543.985739098,9050.85200854846,49.807,291.982,4086.79106011505,154923.582509045,81578.9884067328,611143.588785441,156590.074256717,6536.44453041599,4077.79855640414,508973.622610503,2102.91364448234,26611.9477883676,12879.914,195.303805361178,66160.6950641572,1271076.62420305,36.6114163351887,158726.026546434,4377795.78714133,17078.9692216675,1803284.34897669,7160.88473550694,1498.143,33.209,209.488,48.937,1355.48608905887,450145.545923543,190712.194250358,59784.8126466008,41149.913,58432.0909558965,110282.456174492,2501096.55315046,1428.62092617722,105356.498995435,27138.0825171995,38186.3095406705,10906.7948363853,150976.054917286,21867.3366261855,8869.25252652536,129.512,43792.5889439486,98559.8869939564,702.800717511223,1265.89471765436,35749.0709862443,453.323418352071,1922.45946732519,911.320900129928,4618.71515464917,87101.2965607229,82672.4339753206,2138.9320917031,17101.5601789575,111881.072307552,624.537697595974,8128.36740944877,1169.09648191909,718299.591109893,1159.16883324608,473.194,12444.7377712018,331053.285100149,83377.7227359904,12423.2249363071,26573.6074655311,7089.478,97.879,3452.24231276275,16508.8350596008,55836.1101325219,698943.927143187,147312.603457317,22985.7020542487,2128080.8172928,770414.687182619,1247.642,0,24.644,101584.201291622,7692.57447268797,468428.537317653,78.032,340435.836637033,216953.712107167,165061.795638628,540841.41893816,850465.624166985,8214.28504711836,597.471513004136,5.334,3029.322,235890.062189239,313857.357471169,7436.86,10300.5658551292,62481.0042660074,16.352,544.322549718428,335.614,174294.368802311,2873116.9830112,2397.02722866757,193099.292548011,689527.53072546,631987.644918014,3865.07313432795,15855.5475471395,241.700841719485,3141.39521131618
"23",0,0,304.218,4.07,0,0,213.718100619365,1405.97613864882,0,0,2266.56803557597,0,3609.35411711885,9275.80479497061,0,2179.89813156362,0,4.17,19.3986502510495,309.81,0,11.946,0,0,0,0,752.254929125885,0,21174.9289923331,0,0,269.864,0,0,0,484.472992243531,18010.7375095545,4.852,1.227,28405.6401462892,0,4.381,2285.92,0,288.080242113284,31100.3941666333,122.132,0,62137.3712705889,43778.7683646615,1.914,0,5498.229305547,3.269,0,40.547,10.406,6.02858001818055,908007.007722404,15337.2652662407,0,145.129451326227,2.792,30840.265578265,0,40243.1581527337,127.629,1.051,31.9069664976279,678.556417945128,26.7975167641078,0,0,183.743544911263,148.612,115.388579384637,0,5710.92911984899,0,17798.2736567634,2054.56312092338,1.039,8.13270980815998,0,4.442,0,1888.46950809574,0,0,0,25459.546739402,0,19349.905,183.97230198235,0,168.620086490743,0,7005.53820803427,0,0,8.426,0,5.088,466.961623303217,1562.14186273208,8.946,0,122.158431624467,0,0,0,15.123,10622.3062478682,14.41,18.935,260870.218172558,199.52600812752,45478.8578452224,28467.0444750856,54684.4142511535,0,0,0,0,167.888738335631,2954189.12695674,0,584.776868483024,7451.53472323848,0,17932.7356097944,0,152.815,72246.3261172802,8.67397171613011,311.407146156221,12837.9315489498,4818.11714942076,0,0,26.868,0
"24",0,0,14.4,5.009,3.92511808201787,0,129.005211054699,411.713623706662,0,0,6.005,0,10.5946920456237,8882.89468630084,0,3.738,0,0,0,0,0,46.025,178.27,0,0,0,154.025,175.419501370575,7225.19144468942,1.108,0,26614.279,1.149,0,0,23.0557593431556,2.349,1.146,0,6989.43104550842,0,0,4.243,0,951.664301462129,2189.96883059868,0,0,149.622286032205,0,0,0,12.252,0,0,0,0,0,11011.646393308,0,0,0,0,1356.45271912624,0,868.760949484992,0,2.6632828018023,1586.60186226168,411.783006063393,2.621,0,0,0,3.63049347053181,1.286,4.98046708461333,0,0,100.938573131553,0,652.174,112.178021195524,0,0,0,194.747227319358,60.682,0,0,389.023039143196,0,11.8033529014464,1.011,0,79.5771117709939,3163.284,13480.6051379753,0,0,0,0,0,1815.45423682107,0,192.307,494.482471424444,1338.04747543629,2412.226,0,0,19.742,0,227.612,0,46.7182378834715,0,74.4653066447441,260.967347813379,108.486060473745,0,0,0,0,59.0945937724131,11.9124823170757,0,1274.41446185015,2038.405,0,302.553672716399,0,0,115.662004603916,4477.81412485711,552.121951017549,715.703462851024,9082.18842495591,1.4020464800545,0,97.7226798506826,1.132
"25",0,0,2513.807,1847.06434294575,0,0,235.584579738897,11.8118710772217,0,0,2.276,0,3.9,32.976,0,299.017718230292,0,1.14312244184489,0,91.9144929340106,0,0,96.3559620363098,0,0,0,122.347998818929,149.484264676698,143.117,9.34935889344721,0,0,0,0,41.2098644540106,379.96,16.629,37.3254996650253,0,0,1.569,0,0,0,0,384.545150510084,2.028,0,17.149,20.6746443859844,259.299615683961,0,0,0,0,0,1.96018592017527,0,2497.99552774378,241.94750090537,0,30.462,0,7234.31361223728,0,79.3248300476037,0,0,0,9.593,0,0,0,0,37.767,0,0,0,0,0,0,0,2359.54313344865,0,0,0,25.382,4.85,8.02974946900114,0,6069.77793993449,2.215,0,607.133458531652,0,9.813,0,30.7448093527618,0,0,0,0,0,23.8214374999414,18453.4205431978,0,180.530345302013,0,0,0,0,0,6.523,0,0,1117.98694556357,88.0541705129694,182.33,58.185,57989.1167247599,0,0,0,0,1055.51592208204,2.5598304030485,0,0,77.8376018491085,0,0,0,0,511.794971953705,0,1.42746767970489,258.903240336862,3541.96652692213,0,0,0,0
"26",0,9.375,5563.794,10.141,16060.841015328,2555.85370828386,132442.476980531,251881.170215488,2582.76920258982,0,6750.73649950653,0,2590.84061145349,515425.290255179,0,56.7116944146628,0,2051.36354893207,6344.62036392796,27280.103329732,7020.03155337754,4092.54250707979,285.725426879057,0,0,0,226.552486877282,47340.0356145117,991565.459968878,23213.0701943014,0,0,4723.12735495634,15150.5690722821,825.132779251691,219652.108819156,153501.330424472,1816.68153804871,6643.10400596351,2274.49953106881,3336.8838102674,7849.11068248185,0,21.2904382272659,47489.0927455664,1030727.15107215,0,8.591,1770199.64449393,228.140785156183,18463.8909715709,88.5046653944873,0,0,0,0,2422.81557342803,1144.89065291934,44766.933272401,28050.3004602901,0,82425.4883286525,2924.807594974,364996.281803349,43.6908346435821,1251292.68330747,1817.36030394728,4800.96018009899,1311.98509306383,259413.88562102,23662.8549568417,313.765549818844,0,1596.50963597555,13926.8777955882,1098.12738421713,49.746,161015.909597113,20.81,42.2975797665153,0,735.104895992268,124047.460087905,686.765737590358,1106.3272144483,1676.19,6193.35930856437,71.73,1484.79621541459,196.90262303418,343560.92603906,2171.25580142479,0,59.5593705421943,3188.79314307138,68342.7308823107,1551.21514159589,846.684143651991,0,0,747.615744536982,19646.6923782636,61729.945074698,314828.541705082,14115.6944387098,21182.6280649921,4444.54413950028,164768.306205836,0,0,0,67692.9133307447,645.207643976339,12184.576,0,255425.020076833,78221.195594527,24066.8033328172,20242.1803226446,813416.504209029,856.859759593103,0,0,0,61984.4757942863,157790.210802107,0,94.0372942470329,892705.141456588,0,105.426249871292,0,692.520439588328,76582.8733564672,97.6511332698136,16446.4423092023,1295142.59454688,3028864.6434859,3906.02067437392,20.274,24.4859385475629,0
"27",0,115.640200357395,14155.6824855786,1431.43547584735,179.631829642205,69.582484692731,908.478708786844,3710.07047798074,71.9259842298568,0,261.741312150906,80080.824,411.324839750024,302103.171890518,0,689.138412417983,0,39.2809492273444,116.22730662644,1267.69477179522,1.916,2564.42945182139,3783.45192122945,11.4623074499261,249.177727804259,4.297,0,9.834,448127.863800686,143.562985893805,32.96,17101.723,2.72,446.343927413295,685.702370167129,14143.8395963366,1279.14509852319,4699.67252738153,3.87440346957815,2594.01197657817,44.9229218018638,614.656265605122,0,16.3420953377608,1581.51925674148,538135.360494868,0,6.358,77278.2264900086,3927.73321668931,3817.42219954953,0,674.285,0,0,914.272,0,169.02158531731,200365.572903765,15943.1973607258,1955.278,13595.3012984809,142.189168966389,350221.017874218,0,3578.93577461956,716.475790073231,38.907,370.564056651369,52298.7058764751,1843.20960483494,0,0,8.06565200287398,3246.49710741586,147.322,0,89587.6120319847,15.816,808.622092572814,6733.70015521175,1671.31670088393,2688.14538576455,32.2427958331971,78.645447534776,0,2212.26314507134,19.5394603859053,382.461808834559,24.258,357679.779589101,320.557894227872,294.932,38091.2826970806,15.8859787329525,467.03001412482,279.084,2022.10627486296,0,22.39,2.343,555.570819095293,310.040944179969,8606.36688240384,126541.686403316,768.927823235217,1487.75116951813,4248.71046943796,0,0,66.008,5852.87148953259,32049.4767007789,514.635,86.434,21193.9539469059,15797.3052299733,5465.6141912161,66337.2521058854,352976.886390535,203.48373721215,0,0,0,223.622955544211,6590.47469100799,0,719.065,3983.43029489499,0,30348.7680820668,0,935.780064656398,53375.7674911591,10.730126781272,1355.92271274764,58666.5724442882,113834.038775664,46.829,0,478.014861045012,73.2222969509609
